AI_TASK,MODEL,VERSION,INPUT_TILE,PLATFORM,ENGINE,PROCESSOR,PRECISION,QUALITY_METRIC,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY,NOTES,UPDATED BY,LAST UPDATE
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,320x320,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,64.0,1.7,1.4,5.7,1.6,87.9,4.0,93.6,10.7,2131900.3,10.6,0.6,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,320x185,x86-64-nuc,lne,CPU,F32,AP-medium,52.2,1.0,1.4,5.7,1.2,49.1,0.8,51.1,19.6,3901706.4,12.4,0.7,0.0,0.0,0.0,0.0,42.3,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,320x185,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,52.2,1.0,1.4,5.7,1.0,56.6,1.7,59.3,16.9,3365449.5,12.1,0.7,0.0,0.0,0.0,0.0,51.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,320x250,x86-64-nuc,lne,CPU,F32,AP-medium,62.5,1.3,1.4,5.7,1.6,66.6,1.1,69.3,14.4,2880310.4,11.0,0.6,0.0,0.0,0.0,0.0,44.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,320x250,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,62.5,1.3,1.4,5.7,1.2,59.9,2.4,63.5,15.8,3142998.3,10.2,0.5,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,640x640,x86-64-nuc,lne,CPU,F32,AP-medium,86.0,6.6,1.4,5.7,9.4,517.2,11.3,537.9,1.9,370887.2,15.7,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,640x640,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,86.0,6.6,1.4,5.7,10.4,319.1,20.2,349.7,2.9,570493.4,12.1,0.7,0.0,0.0,0.0,0.0,51.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,640x380,x86-64-nuc,lne,CPU,F32,AP-medium,81.6,3.9,1.4,5.7,2.9,181.6,2.9,187.3,5.3,1064788.9,12.6,0.7,0.0,0.0,0.0,0.0,47.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,640x380,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,81.6,3.9,1.4,5.7,4.5,284.4,8.3,297.2,3.4,671164.0,11.0,0.6,0.0,0.0,0.0,0.0,51.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,640x480,x86-64-nuc,lne,CPU,F32,AP-medium,84.9,4.9,1.4,5.7,4.5,223.3,5.6,233.4,4.3,854680.2,13.2,0.8,0.0,0.0,0.0,0.0,48.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-48-96,640x480,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,84.9,4.9,1.4,5.7,4.5,221.7,5.9,232.1,4.3,859535.6,10.4,0.6,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,320x320,x86-64-nuc,lne,CPU,F32,AP-medium,68.4,2.9,2.5,10.0,1.4,115.7,1.3,118.4,8.4,1684899.2,12.5,0.7,0.0,0.0,0.0,0.0,46.5,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,320x320,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,68.4,2.9,2.5,10.0,1.5,117.2,1.9,120.7,8.3,1653333.6,10.3,0.6,0.0,0.0,0.0,0.0,52.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,320x185,x86-64-nuc,lne,CPU,F32,AP-medium,56.9,1.7,2.5,10.0,1.0,82.1,1.0,84.0,11.9,2375258.6,11.9,0.7,0.0,0.0,0.0,0.0,44.5,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,320x185,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,56.9,1.7,2.5,10.0,1.2,105.5,1.9,108.5,9.2,1838444.7,11.0,0.6,0.0,0.0,0.0,0.0,51.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,320x250,x86-64-nuc,lne,CPU,F32,AP-medium,66.5,2.3,2.5,10.0,1.2,93.2,1.1,95.4,10.5,2090327.2,12.3,0.7,0.0,0.0,0.0,0.0,45.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,320x250,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,66.5,2.3,2.5,10.0,1.2,83.0,4.6,88.8,11.3,2246900.3,10.7,0.6,0.0,0.0,0.0,0.0,51.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,640x640,x86-64-nuc,lne,CPU,F32,AP-medium,87.3,11.4,2.5,10.0,5.2,538.9,5.7,549.7,1.8,362890.8,16.5,1.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,640x640,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,87.3,11.4,2.5,10.0,7.7,431.5,18.8,458.0,2.2,435526.8,10.9,0.6,0.0,0.0,0.0,0.0,51.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,640x380,x86-64-nuc,lne,CPU,F32,AP-medium,83.3,6.8,2.5,10.0,4.1,423.6,4.4,432.2,2.3,461596.9,13.7,0.8,0.0,0.0,0.0,0.0,49.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,640x380,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,83.3,6.8,2.5,10.0,4.0,326.6,8.5,339.1,2.9,588271.2,10.2,0.5,0.0,0.0,0.0,0.0,51.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,640x480,x86-64-nuc,lne,CPU,F32,AP-medium,86.2,8.6,2.5,10.0,4.9,342.5,5.6,353.1,2.8,564957.3,14.6,0.9,0.0,0.0,0.0,0.0,49.5,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-landmarks-detection,face-landmarks-detection-retinaface,mobile0.25mod4lite-64-128,640x480,x86-64-nuc,onnxruntime,CPU,F32,AP-medium,86.2,8.6,2.5,10.0,4.5,332.1,4.2,340.8,2.9,585315.9,11.5,0.6,0.0,0.0,0.0,0.0,52.1,0.0,0.0,-263.2,0.0,0.0,0.0,,,
incar-object-detection,incar-object-detection-nanodet,resnet50,320x320,x86-64-nuc,lne,CPU,F32,/,/,17.4,24.4,97.4,2.5,371.3,0.4,374.2,2.7,533117.1,11.2,0.6,0.0,0.0,0.0,0.0,49.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
incar-object-detection,incar-object-detection-nanodet,resnet50,320x320,x86-64-nuc,onnxruntime,CPU,F32,/,/,17.4,24.4,97.4,1.5,458.3,0.3,460.1,2.2,433561.5,12.4,0.7,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
incar-object-detection,incar-object-detection-nanodet,resnet50,640x640,x86-64-nuc,lne,CPU,F32,/,/,81.4,28.5,114.1,10.1,1986.5,1.3,1997.9,0.5,99845.2,15.7,1.0,0.0,0.0,0.0,0.0,51.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
incar-object-detection,incar-object-detection-nanodet,resnet50,640x640,x86-64-nuc,onnxruntime,CPU,F32,/,/,81.4,28.5,114.1,7.3,2287.5,3.5,2298.3,0.4,86797.9,14.1,0.8,0.0,0.0,0.0,0.0,51.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
incar-object-detection,incar-object-detection-nanodet,resnet50,640x480,x86-64-nuc,lne,CPU,F32,/,/,52.0,24.4,97.4,4.3,1199.2,0.7,1204.2,0.8,165664.1,15.0,0.9,0.0,0.0,0.0,0.0,51.4,0.0,0.0,-263.2,0.0,0.0,0.0,,,
incar-object-detection,incar-object-detection-nanodet,resnet50,640x480,x86-64-nuc,onnxruntime,CPU,F32,/,/,52.0,24.4,97.4,4.5,1425.8,1.4,1431.7,0.7,139334.4,12.7,0.7,0.0,0.0,0.0,0.0,51.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-recognition,face-recognition-insightsface-mobilefacenet,mxnet,112x112,x86-64-nuc,lne,CPU,F32,/,/,0.4,1.0,4.0,0.4,25.4,0.0,25.8,38.7,7722467.3,10.0,0.5,0.0,0.0,0.0,0.0,41.1,0.0,0.0,-263.2,0.0,0.0,0.0,,,
face-recognition,face-recognition-insightsface-mobilefacenet,mxnet,112x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.4,1.0,4.0,/,/,/,/,/,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
age-gender-estimation,age-gender-insightface,mobilenet_0_25x,112x112,x86-64-nuc,lne,CPU,F32,/,/,0.1,0.3,1.1,0.4,7.3,0.0,7.7,129.3,25800256.1,10.4,0.5,0.0,0.0,0.0,0.0,36.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
age-gender-estimation,age-gender-insightface,mobilenet_0_25x,112x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.1,0.3,1.1,/,/,/,/,/,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,default_onnx,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.4,2.7,10.8,0.6,10.2,0.0,10.9,91.8,18304012.6,11.5,0.6,0.0,0.0,0.0,0.0,39.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,default_onnx,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.4,2.7,10.8,/,/,/,/,/,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,moonshine_onnx,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.2,0.1,0.6,1.0,19.4,0.0,20.4,49.1,9785876.8,11.5,0.6,0.0,0.0,0.0,0.0,41.5,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,moonshine_onnx,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.2,0.1,0.6,0.9,12.9,0.1,13.8,72.2,14404528.3,11.1,0.6,0.0,0.0,0.0,0.0,51.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g1,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.6,0.4,1.6,0.7,16.1,0.0,16.7,59.8,11924024.8,10.7,0.6,0.0,0.0,0.0,0.0,41.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g1,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.6,0.4,1.6,0.8,22.6,0.0,23.4,42.7,8513637.6,10.2,0.5,0.0,0.0,0.0,0.0,52.5,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g16,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.1,0.1,0.3,0.9,14.6,0.0,15.5,64.6,12883515.2,11.3,0.6,0.0,0.0,0.0,0.0,41.4,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g16,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.1,0.1,0.3,0.9,8.2,0.0,9.1,109.8,21901789.2,10.5,0.6,0.0,0.0,0.0,0.0,51.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g2,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.4,0.2,0.9,0.7,13.4,0.0,14.1,71.1,14175892.3,10.7,0.6,0.0,0.0,0.0,0.0,40.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g2,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.4,0.2,0.9,0.8,8.7,0.0,9.5,105.4,21022120.7,11.1,0.6,0.0,0.0,0.0,0.0,50.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g32,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.1,0.1,0.3,0.7,10.9,0.0,11.6,85.9,17130233.9,10.7,0.6,0.0,0.0,0.0,0.0,38.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g32,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.1,0.1,0.3,1.0,8.0,0.0,9.1,110.4,22026575.2,11.0,0.6,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g4,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.2,0.1,0.6,0.7,13.7,0.0,14.4,69.4,13840591.6,10.9,0.6,0.0,0.0,0.0,0.0,40.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g4,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.2,0.1,0.6,0.9,7.4,0.0,8.3,120.8,24095883.5,10.1,0.5,0.0,0.0,0.0,0.0,50.3,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g8,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.2,0.1,0.4,0.7,11.3,0.0,12.0,83.6,16676029.4,10.6,0.6,0.0,0.0,0.0,0.0,40.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,student_g8,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.2,0.1,0.4,0.9,7.7,0.0,8.6,115.8,23105817.5,10.6,0.6,0.0,0.0,0.0,0.0,51.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,teacher_onnx,96x112,x86-64-nuc,lne,CPU,F32,/,/,0.5,8.5,33.8,0.7,15.6,0.0,16.3,61.4,12257338.7,11.8,0.7,0.0,0.0,0.0,0.0,41.4,0.0,0.0,-263.2,0.0,0.0,0.0,,,
emotion-classification,emotion-classic-light-112x96,teacher_onnx,96x112,x86-64-nuc,onnxruntime,CPU,F32,/,/,0.5,8.5,33.8,0.5,14.4,0.0,14.9,66.9,13343496.1,10.3,0.5,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze,224x224,x86-64-nuc,lne,CPU,F32,Avg MAE,5.66,1.9,4.2,16.6,1.1,101.2,0.0,102.3,9.8,1950326.6,12.2,0.7,0.0,0.0,0.0,0.0,47.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze,224x224,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,5.66,1.9,4.2,16.6,0.8,77.0,0.0,77.7,12.9,2565878.9,11.2,0.6,0.0,0.0,0.0,0.0,52.4,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,x86-64-nuc,lne,CPU,F32,Avg MAE,5.9,0.0,4.1,16.2,0.1,5.1,0.0,5.2,191.9,38284385.1,9.9,0.5,0.0,0.0,0.0,0.0,36.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,5.9,0.0,4.1,16.2,0.1,7.7,0.0,7.8,128.3,25591207.8,10.9,0.6,0.0,0.0,0.0,0.0,50.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,x86-64-nuc,lne,CPU,F32,Avg MAE,7.25,0.1,4.1,16.2,0.1,5.9,0.0,6.0,165.4,32988321.8,10.1,0.5,0.0,0.0,0.0,0.0,36.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,7.25,0.1,4.1,16.2,0.1,7.3,0.0,7.4,135.4,27008090.9,11.5,0.6,0.0,0.0,0.0,0.0,50.1,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,x86-64-nuc,lne,CPU,F32,Avg MAE,6.32,0.1,4.1,16.2,0.1,8.7,0.0,8.8,113.1,22557398.5,10.9,0.6,0.0,0.0,0.0,0.0,37.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,6.32,0.1,4.1,16.2,0.1,6.9,0.0,7.0,142.6,28447586.2,10.5,0.6,0.0,0.0,0.0,0.0,50.3,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,x86-64-nuc,lne,CPU,F32,Avg MAE,5.82,0.2,4.1,16.2,0.1,11.0,0.0,11.2,89.7,17885978.4,10.9,0.6,0.0,0.0,0.0,0.0,38.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,5.82,0.2,4.1,16.2,0.2,15.1,0.0,15.3,65.4,13055343.8,10.2,0.5,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,resnet50-mpiigaze,224x224,x86-64-nuc,lne,CPU,F32,/,/,8.2,25.6,102.3,1.2,158.3,0.0,159.5,6.3,1250588.8,11.6,0.7,0.0,0.0,0.0,0.0,48.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
eyegaze,eyegaze-rankgaze,resnet50-mpiigaze,224x224,x86-64-nuc,onnxruntime,CPU,F32,/,/,8.2,25.6,102.3,0.8,229.0,0.0,229.8,4.4,867922.7,12.5,0.7,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,112x112,x86-64-nuc,lne,CPU,F32,Avg MAE,4.4,0.5,6.2,25.0,0.4,29.8,0.0,30.3,33.0,6590680.4,11.1,0.6,0.0,0.0,0.0,0.0,41.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,112x112,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,4.4,0.5,6.2,25.0,0.4,27.2,0.0,27.7,36.2,7212683.1,10.2,0.5,0.0,0.0,0.0,0.0,51.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,192x224,x86-64-nuc,lne,CPU,F32,Avg MAE,4.63,1.6,6.3,25.2,1.0,89.5,0.0,90.5,11.0,2203515.9,12.2,0.7,0.0,0.0,0.0,0.0,46.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,192x224,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,4.63,1.6,6.3,25.2,0.7,86.5,0.0,87.3,11.5,2285727.6,10.5,0.6,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,224x224,x86-64-nuc,lne,CPU,F32,Avg MAE,4.43,1.9,6.3,25.3,1.1,107.9,0.0,109.1,9.2,1829150.5,12.3,0.7,0.0,0.0,0.0,0.0,47.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,224x224,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,4.43,1.9,6.3,25.3,0.8,96.9,0.0,97.7,10.2,2042613.0,10.6,0.6,0.0,0.0,0.0,0.0,51.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,96x112,x86-64-nuc,lne,CPU,F32,Avg MAE,4.63,0.4,6.2,25.0,0.6,42.1,0.0,42.8,23.4,4663043.5,10.6,0.6,0.0,0.0,0.0,0.0,43.4,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512,96x112,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,4.63,0.4,6.2,25.0,0.4,20.4,0.0,20.8,48.1,9596599.8,11.6,0.6,0.0,0.0,0.0,0.0,51.1,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512onlypose,96x112,x86-64-nuc,lne,CPU,F32,Avg MAE,4.34,0.4,3.0,12.1,0.6,44.2,0.0,44.8,22.3,4450728.7,10.2,0.5,0.0,0.0,0.0,0.0,43.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetfc512onlypose,96x112,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,4.34,0.4,3.0,12.1,0.4,18.1,0.0,18.5,54.0,10779960.4,11.5,0.6,0.0,0.0,0.0,0.0,52.0,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetonlyposefc512,112x112,x86-64-nuc,lne,CPU,F32,Avg MAE,4.38,0.5,3.0,12.1,0.6,47.3,0.0,48.0,20.9,4159838.2,10.4,0.6,0.0,0.0,0.0,0.0,44.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,mobilefacenetonlyposefc512,112x112,x86-64-nuc,onnxruntime,CPU,F32,Avg MAE,4.38,0.5,3.0,12.1,0.6,44.1,0.3,45.0,22.2,4432475.0,10.6,0.6,0.0,0.0,0.0,0.0,51.1,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,resnet50,224x224,x86-64-nuc,lne,CPU,F32,/,/,8.2,23.8,95.1,1.7,287.1,0.0,288.9,3.5,690555.5,11.5,0.6,0.0,0.0,0.0,0.0,49.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
headpose-estimation,headpose-rankpose,resnet50,224x224,x86-64-nuc,onnxruntime,CPU,F32,/,/,8.2,23.8,95.1,0.9,291.4,0.0,292.3,3.4,682510.5,12.6,0.7,0.0,0.0,0.0,0.0,51.9,0.0,0.0,-263.2,0.0,0.0,0.0,,,
imagenet,imagenet-alexnet,benchmark,227x227,x86-64-nuc,lne,CPU,F32,Accuracy top-1,56.6,1.4,61.0,243.9,1.2,52.8,0.0,54.0,18.5,3694021.6,13.5,0.8,0.0,0.0,0.0,0.0,43.6,0.0,0.0,-263.2,0.0,0.0,0.0,,,
imagenet,imagenet-alexnet,benchmark,227x227,x86-64-nuc,onnxruntime,CPU,F32,Accuracy top-1,56.6,1.4,61.0,243.9,/,/,/,/,/,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
imagenet,imagenet-efficientb0,default,224x224,x86-64-nuc,lne,CPU,F32,Accuracy top-1,77.1,0.8,5.3,21.1,1.2,94.5,0.0,95.7,10.4,2084503.2,10.9,0.6,0.0,0.0,0.0,0.0,45.5,0.0,0.0,-263.2,0.0,0.0,0.0,,,
imagenet,imagenet-efficientb0,default,224x224,x86-64-nuc,onnxruntime,CPU,F32,Accuracy top-1,77.1,0.8,5.3,21.1,0.8,42.5,0.3,43.6,22.9,4577415.4,11.0,0.6,0.0,0.0,0.0,0.0,52.2,0.0,0.0,-263.2,0.0,0.0,0.0,,,
imagenet,imagenet-googlenet,benchmark,224x224,x86-64-nuc,lne,CPU,F32,Accuracy top-1,66.5,3.2,7.0,28.0,1.3,129.2,0.0,130.6,7.7,1527544.6,11.7,0.7,0.0,0.0,0.0,0.0,46.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
imagenet,imagenet-googlenet,benchmark,224x224,x86-64-nuc,onnxruntime,CPU,F32,Accuracy top-1,66.5,3.2,7.0,28.0,/,/,/,/,/,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
imagenet,imagenet-mobilenet,default,224x224,x86-64-nuc,lne,CPU,F32,Accuracy top-1,69.5,1.1,4.2,16.9,1.2,45.4,0.0,46.6,21.5,4281941.7,10.5,0.6,0.0,0.0,0.0,0.0,42.8,0.0,0.0,-263.2,0.0,0.0,0.0,,,
imagenet,imagenet-mobilenet,default,224x224,x86-64-nuc,onnxruntime,CPU,F32,Accuracy top-1,69.5,1.1,4.2,16.9,/,/,/,/,/,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
imagenet,imagenet-mobilenet-v2,fp32,224x224,x86-64-nuc,lne,CPU,F32,Accuracy top-1,71.8,0.6,3.5,14.0,1.5,72.4,0.0,73.9,13.5,2699362.2,11.5,0.6,0.0,0.0,0.0,0.0,44.7,0.0,0.0,-263.2,0.0,0.0,0.0,,,
