nScenarios,pv_mean,pv_std,load_mean,load_std,sol,time,memory
47,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,314.63,141.1,206.31
47,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,326.3,127.3,207.56
47,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,322.4,112.9,208.82
47,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,331.97,115.7,207.07
47,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,362.6,121.3,205.18
47,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,339.5,176.5,206.07
47,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,354.94,119.3,208.3
47,275.7604166666667,285.176073344451,328.30625,172.74973999769387,347.89,152.3,199.29
47,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,358.1,149.6,208.02
47,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,347.83,143.5,200.9
47,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,326.3,123.5,206.39
47,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,313.85,131.2,199.86
47,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,310.08,126.0,208.05
47,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,319.32,120.4,201.19
47,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,349.01,131.8,206.71
47,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,326.64,136.7,206.7
47,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,341.58,126.5,206.37
47,267.109375,276.2262444831701,318.009375,167.33250398914146,334.77,120.5,205.14
47,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,344.66,126.7,202.63
47,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,334.69,138.0,209.6
47,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,313.85,158.7,203.23
47,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,322.39,123.7,200.99
47,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,318.57,120.1,202.54
47,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,327.97,131.8,201.53
47,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,358.32,127.4,207.63
47,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,335.47,127.7,207.81
47,273.9302083333334,282.16652372010736,327.715625,174.36068598844,350.79,128.1,202.59
47,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,343.79,120.9,207.35
47,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,353.91,131.4,207.47
47,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,343.71,128.2,202.18
47,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,322.39,125.3,210.68
47,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,310.72,125.5,208.11
47,262.66770833333334,270.722787757911,310.025,159.83073859555302,307.0,127.7,208.88
47,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,316.12,125.1,207.55
47,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.58,126.0,207.47
47,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,323.41,120.8,206.36
47,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,338.24,125.7,204.21
47,264.95,273.9898732161464,315.43541666666664,165.98518318610968,331.48,137.8,202.01
47,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,341.29,119.1,206.31
47,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,331.41,124.8,206.95
47,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,310.72,125.3,207.39
47,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,318.51,124.4,208.52
47,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,314.7,121.7,209.79
47,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,324.04,122.1,208.54
47,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,354.09,124.1,210.11
47,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,331.45,118.7,206.53
47,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,346.59,125.3,201.8
47,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,339.69,128.7,206.52
47,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,349.7,129.6,204.82
47,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,339.62,126.8,206.71
47,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,318.51,126.6,206.33
47,273.975,282.96677734909684,321.0885416666667,172.01928965828202,323.16,124.0,207.64
47,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,319.32,118.9,201.81
47,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,328.77,128.6,208.04
47,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,359.16,127.3,208.07
47,273.809375,280.5631958958196,324.81875,169.09394597413643,336.27,126.7,208.35
47,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,351.6,128.2,207.99
47,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,344.6,123.4,176.01
47,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,354.73,132.9,207.9
47,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,344.54,129.0,201.55
47,273.975,282.96677734909684,321.0885416666667,172.01928965828202,323.16,126.1,207.54
47,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,310.72,136.8,209.84
47,262.66770833333334,270.722787757911,310.025,159.83073859555302,307.0,116.3,208.62
47,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,316.12,126.4,207.04
47,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.58,129.2,210.15
47,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,323.41,133.9,202.65
47,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,338.24,123.6,206.38
47,264.95,273.9898732161464,315.43541666666664,165.98518318610968,331.48,150.9,207.47
47,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,341.29,131.0,207.43
47,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,331.41,119.4,208.48
47,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,310.72,111.3,208.92
47,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,327.03,117.5,206.55
47,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,323.14,118.4,201.66
47,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,332.74,114.8,206.85
47,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,363.41,114.6,205.74
47,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,340.26,110.7,203.28
47,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,355.73,111.4,208.68
47,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,348.69,113.3,208.16
47,276.153125,283.889522215188,332.0708333333334,175.54242181774435,358.91,114.2,210.79
47,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,348.65,110.8,202.9
47,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,327.03,108.8,210.38
47,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,318.51,111.5,208.61
47,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,314.7,108.9,207.24
47,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,324.04,132.4,209.04
47,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,354.09,127.8,206.42
47,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,331.45,124.2,200.23
47,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,346.59,126.4,209.25
47,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,339.69,138.9,207.89
47,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,349.7,125.1,210.34
47,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,339.62,129.5,201.63
47,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,318.51,131.8,208.21
48,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,313.71,132.3,204.35
48,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,309.91,132.5,211.15
48,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,319.19,139.7,205.21
48,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,348.94,122.2,212.55
48,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,326.51,137.0,205.63
48,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,341.47,135.7,205.96
48,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,334.66,142.2,205.66
48,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,344.56,141.8,204.86
48,277.45,278.03394576921715,328.87708333333336,168.0694836959595,334.61,137.5,208.33
48,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,313.71,150.3,209.65
48,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,325.38,122.1,213.6
48,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,321.48,133.5,213.81
48,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,331.05,124.3,212.73
48,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,361.68,123.0,211.53
48,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,338.58,123.7,212.95
48,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,354.02,137.3,209.47
48,275.7604166666667,285.176073344451,328.30625,172.74973999769387,346.97,145.9,205.92
48,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,357.18,138.6,210.73
48,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,346.91,157.3,206.72
48,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,325.38,137.9,210.27
48,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,312.93,138.2,213.36
48,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,309.16,122.6,212.87
48,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,318.4,124.1,210.29
48,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,348.09,126.1,209.4
48,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,325.72,136.2,209.4
48,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,340.66,129.5,211.23
48,267.109375,276.2262444831701,318.009375,167.33250398914146,333.85,142.5,202.7
48,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,343.74,129.1,206.32
48,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,333.77,140.2,211.73
48,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,312.93,130.8,210.69
48,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,321.47,127.8,204.63
48,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,317.65,135.7,209.38
48,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,327.05,125.9,203.98
48,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,357.4,122.0,205.61
48,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,334.55,133.6,205.03
48,273.9302083333334,282.16652372010736,327.715625,174.36068598844,349.87,137.0,204.96
48,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,342.87,130.6,204.66
48,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,352.99,135.3,204.5
48,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,342.79,140.7,202.13
48,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,321.47,145.0,204.35
48,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,309.8,136.1,210.47
48,262.66770833333334,270.722787757911,310.025,159.83073859555302,306.08,168.1,202.94
48,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,315.2,138.1,211.66
48,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,344.66,141.8,207.34
48,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,322.49,130.5,210.53
48,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,337.32,138.7,204.97
48,264.95,273.9898732161464,315.43541666666664,165.98518318610968,330.56,133.7,203.69
48,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,340.37,131.7,205.79
48,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,330.49,135.2,211.21
48,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,309.8,140.1,206.03
48,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,317.59,143.3,211.75
48,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,313.78,124.1,209.98
48,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,323.12,125.4,211.15
48,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,353.17,130.3,213.07
48,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,330.53,183.2,203.75
48,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,345.67,184.0,205.08
48,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,338.77,131.3,205.57
48,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,348.77,132.2,210.67
48,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,338.7,151.1,211.55
48,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,317.59,131.3,209.51
48,273.975,282.96677734909684,321.0885416666667,172.01928965828202,322.24,130.5,206.74
48,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,318.4,136.1,203.77
48,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,327.85,151.6,212.37
48,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,358.24,141.2,210.23
48,273.809375,280.5631958958196,324.81875,169.09394597413643,335.35,156.8,212.15
48,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,350.68,141.2,212.4
48,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,343.68,138.3,204.4
48,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,353.81,145.3,210.36
48,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,343.62,153.1,205.55
48,273.975,282.96677734909684,321.0885416666667,172.01928965828202,322.24,135.5,203.86
48,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,309.8,145.8,210.08
48,262.66770833333334,270.722787757911,310.025,159.83073859555302,306.08,146.6,211.75
48,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,315.2,144.5,211.02
48,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,344.66,143.2,205.96
48,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,322.49,132.9,212.77
48,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,337.32,142.8,205.83
48,264.95,273.9898732161464,315.43541666666664,165.98518318610968,330.56,155.6,204.69
48,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,340.37,142.9,205.35
48,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,330.49,127.1,205.57
48,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,309.8,139.6,206.9
48,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,326.11,131.9,211.6
